grupo_consolidacion_id,locations_count,masters_count,criterio_agrupacion,confianza,requiere_revision,taxids_unicos,dominios_unicos,orders_total,codigos_logisticos_total,distribuidores_max
GEO_3913,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3914,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3915,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3916,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3917,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3918,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3919,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,3,2,2
GEO_3920,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3921,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3922,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3923,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,7,2,2
GEO_3924,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3925,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3926,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,17,1,1
GEO_3927,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,18,4,3
GEO_3928,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,5,2,2
GEO_3929,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,5,2,2
GEO_3930,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,5,2,2
GEO_3931,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,5,2,2
GEO_3932,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3933,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3934,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,6,1,1
GEO_3935,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3936,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3937,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3938,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,8,2,2
GEO_3939,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3940,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3941,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3942,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3943,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3944,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,17,1,1
GEO_3945,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3946,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3947,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3948,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3949,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,23,3,2
GEO_3950,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3951,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3952,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3953,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3954,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3955,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3956,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3957,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3958,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3959,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3960,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,35,3,2
GEO_3961,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,14,2,1
GEO_3962,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3963,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3964,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3965,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,18,1,1
GEO_3966,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,1,1,1
GEO_3967,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3968,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3969,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,4,1,1
GEO_3970,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,9,1,1
GEO_3971,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,9,2,2
GEO_3972,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3973,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,1,1,1
GEO_3974,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3975,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3976,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3977,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3978,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3979,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3980,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3981,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3982,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3983,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3984,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3985,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,21,2,2
GEO_3986,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3987,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3988,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,41,3,2
GEO_3989,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,2,1,1
GEO_3990,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3991,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3992,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,9,1,1
GEO_3993,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,9,1,1
GEO_3994,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3995,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,14,2,2
GEO_3996,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3997,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3998,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_3999,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4000,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4001,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4002,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,10,2,1
GEO_4003,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4004,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4005,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4006,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,36,3,2
GEO_4007,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4008,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4009,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4010,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,28,3,2
GEO_4011,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4012,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,3,1,1
GEO_4013,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,8,1,1
GEO_4014,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,8,1,1
GEO_4015,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,5,3,2
GEO_4016,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4017,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4018,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,3,2,1
GEO_4019,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,1,1,1
GEO_4020,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4021,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,154,2,1
GEO_4022,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,5,1,1
GEO_4023,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,20,3,2
GEO_4024,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,20,3,2
GEO_4025,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,13,2,1
GEO_4026,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,15,2,1
GEO_4027,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4028,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,8,4,3
GEO_4029,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,186,5,3
GEO_4030,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,3,1,1
GEO_4031,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4032,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4033,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4034,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4035,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,8,1,1
GEO_4036,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,13,2,2
GEO_4037,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4038,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4039,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4040,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4041,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4042,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4043,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4044,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4045,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4046,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,21,3,2
GEO_4047,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,1,1,1
GEO_4048,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4049,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4050,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4051,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4052,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4053,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4054,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4055,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4056,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4057,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4058,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4059,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,2,1,14,3,2
GEO_4060,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,7,2,2
GEO_4061,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,4,2,2
GEO_4062,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,2,1,27,7,3
GEO_4063,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4064,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,2,1,1
GEO_4065,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4066,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4067,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4068,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4069,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4070,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4071,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,1,1,1
GEO_4072,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4073,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4074,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4075,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4076,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4077,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4078,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4079,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4080,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4081,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,11,3,2
GEO_4082,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4083,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4084,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4085,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4086,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4087,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4088,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4089,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4090,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4091,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4092,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4093,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,11,4,2
GEO_4094,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4095,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4096,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4097,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4098,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,2,1,7,1,1
GEO_4099,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4100,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4101,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4102,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,9,1,1
GEO_4103,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,2,1,1
GEO_4104,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4105,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4106,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4107,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,6,2,2
GEO_4108,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4109,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,2,1,1
GEO_4110,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4111,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4112,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4113,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4114,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4115,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,3,2,1
GEO_4116,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4117,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4118,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4119,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4120,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,2,1,1
GEO_4121,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4122,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4123,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4124,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4125,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4126,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4127,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,1,1,1
GEO_4128,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4129,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4130,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4131,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4132,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4133,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4134,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4135,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4136,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,14,2,1
GEO_4137,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,9,1,1
GEO_4138,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4139,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4140,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4141,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4142,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4143,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4144,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4145,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4146,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4147,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4148,3,1,GEO_PROXIMIDAD_TAXID,ALTA,False,2,2,14,3,2
GEO_4149,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4150,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4151,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4152,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4153,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,4,1,1
GEO_4154,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4155,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4156,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4157,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,9,1,1
GEO_4158,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,29,1,1
GEO_4159,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4160,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4161,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4162,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4163,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4164,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4165,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4166,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,2,1,1
GEO_4167,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,83,2,1
GEO_4168,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,67,2,1
GEO_4169,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4170,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4171,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4172,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4173,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4174,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4175,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4176,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4177,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4178,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4179,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4180,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4181,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4182,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4183,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4184,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4185,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4186,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4187,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4188,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4189,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4190,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,1,1,1
GEO_4191,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,1,1,1
GEO_4192,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4193,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4194,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4195,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4196,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,28,3,2
GEO_4197,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,1,1,1
GEO_4198,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4199,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4200,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4201,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4202,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4203,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4204,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4205,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4206,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,0,0,0
GEO_4207,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,11,1,1
GEO_4208,2,1,GEO_PROXIMIDAD_TAXID,ALTA,False,1,1,76,3,2
